satellite,norad_id,inclination,eccentricity,mean_motion,right ascension,perigee,mean anomaly,orbital_period_minutes,orbit_type
STARLINK-2517,48309.0,53.1596,0.0001206,15.31046643272104,330.6095,90.2828,269.8311,94.05330701894738,LEO
STARLINK-2536,48310.0,53.1591,0.0001211,15.2936395327206,333.3405,92.6093,267.5046,94.15678961957572,LEO
STARLINK-2534,48311.0,53.1602,0.0001191,15.30187859272107,330.7884,92.8043,267.3094,94.10609235162744,LEO
STARLINK-2061,48312.0,53.1597,9.77e-05,15.30193258272103,330.6876,99.847,260.2641,94.10576031592576,LEO
STARLINK-2549,48314.0,53.1604,0.0001436,15.30206472272068,332.8688,92.717,267.3996,94.10494767166104,LEO
STARLINK-2506,48315.0,53.0537,0.0001285,15.0640309327199,337.6105,98.9094,261.204,95.59194391138969,LEO
STARLINK-2507,48316.0,53.0531,0.0001572,15.06433857271991,337.6266,91.4748,268.6421,95.58999175760053,LEO
STARLINK-2513,48317.0,53.1608,0.0001132,15.30208642272109,330.3445,87.0175,273.0955,94.1048142207481,LEO
STARLINK-2509,48318.0,53.1601,0.0001306,15.30200878271891,344.3079,103.8534,256.2612,94.10529169387499,LEO
STARLINK-2512,48319.0,53.1609,0.0001396,15.30207932271928,343.1219,87.148,272.968,94.1048578843795,LEO
STARLINK-2029,48320.0,53.1581,0.0002544,15.30214846271864,345.2177,88.0341,272.0951,94.10443268854314,LEO
STARLINK-2457,48321.0,53.1606,9.47e-05,15.30189177271907,343.7764,61.9768,298.1329,94.10601129510663,LEO
STARLINK-2515,48323.0,53.1607,0.0001313,15.30192075271914,343.4986,89.5835,270.5316,94.10583306962383,LEO
STARLINK-2495,48325.0,53.1619,0.0001398,15.30200156271911,343.5407,102.4058,257.71,94.10533609592164,LEO
STARLINK-2498,48326.0,53.158,0.0001878,15.30318636271893,344.222,65.1504,294.9692,94.09805029285117,LEO
STARLINK-2502,48327.0,53.1563,0.0001074,15.29370695271909,343.8384,79.0129,281.0992,94.15637454358182,LEO
STARLINK-2504,48328.0,53.1614,0.0001459,15.30170480271928,342.9727,79.0585,281.058,94.10716116704174,LEO
STARLINK-2510,48329.0,53.1572,0.0001233,15.29369579271933,342.9825,88.355,271.7592,94.1564432506577,LEO
STARLINK-2501,48330.0,53.1569,0.0001481,15.29364054271936,342.9434,86.8933,273.2237,94.15678340141986,LEO
STARLINK-2514,48331.0,53.1563,0.000147,15.29361536271921,343.2594,94.4052,265.7117,94.15693842479163,LEO
STARLINK-2518,48333.0,53.1569,0.0001911,15.29360551271933,343.0625,86.3359,273.786,94.15699906751132,LEO
STARLINK-2470,48334.0,53.1567,0.00011,15.29901726271924,343.3871,117.8918,242.2194,94.12369273606893,LEO
YAOGAN-34 01,48340.0,63.4058,0.0081211,13.45466480242051,336.315,357.0237,3.0295,107.02607765753795,LEO
STARLINK-2613,48353.0,53.1596,0.0001204,15.3020492027089,242.4313,97.0254,263.0884,94.10504311704074,LEO
STARLINK-2674,48354.0,53.163,8.3e-05,15.30188704270927,241.5784,112.1223,247.9866,94.10604038448328,LEO
STARLINK-2635,48355.0,53.1554,0.0001104,15.30176758270921,241.5616,69.0463,291.0656,94.10677506480889,LEO
STARLINK-2637,48356.0,53.1576,8.26e-05,15.30189886270922,241.5811,81.0104,279.099,94.10596769197612,LEO
STARLINK-2636,48357.0,53.1587,0.0001165,15.30169579270926,241.6037,71.929,288.1838,94.10721657962323,LEO
STARLINK-2624,48358.0,53.1577,0.0001218,15.3019298327089,242.2354,83.5026,276.6114,94.10577722830119,LEO
STARLINK-2628,48359.0,53.1583,0.0001554,15.3018484127092,241.3289,107.4342,252.6829,94.10627795815729,LEO
STARLINK-2622,48360.0,53.1569,0.0001264,15.30177454270928,241.3512,90.3033,269.8113,94.10673226041654,LEO
STARLINK-2591,48361.0,53.1584,0.0001914,15.30183164270903,241.9617,92.3624,267.7596,94.10638109367298,LEO
STARLINK-2578,48362.0,53.1594,3.37e-05,15.30203440270928,241.558,73.3095,286.7943,94.10513413465094,LEO
STARLINK-2611,48364.0,53.1607,9.49e-05,15.30175757271056,231.8199,85.3902,274.7207,94.1068366269325,LEO
STARLINK-2608,48365.0,53.1596,0.0001404,15.30140698,229.1547,87.0627,350.7107,94.10899284504882,LEO
STARLINK-2643,48367.0,53.1575,0.0001272,15.30186801271094,228.9685,79.5315,280.5829,94.10615741841599,LEO
STARLINK-2623,48368.0,53.1578,0.0001247,15.30224130271074,231.095,97.8086,262.3056,94.10386174899156,LEO
STARLINK-2621,48370.0,53.1607,0.0001223,15.30211656271069,231.2008,82.103,278.011,94.10462886612017,LEO
STARLINK-2589,48371.0,53.1599,0.0001165,15.30241453271043,231.8256,69.4445,290.6681,94.10279645227602,LEO
STARLINK-2609,48373.0,53.1545,6.86e-05,15.30190725271094,229.1182,123.9188,236.1878,94.1059160938833,LEO
STARLINK-2604,48374.0,53.161,7.89e-05,15.30186964271066,231.2847,76.8396,283.2693,94.10614739395403,LEO
STARLINK-2603,48375.0,53.1616,0.0001207,15.30187161271051,231.5958,91.6708,268.4431,94.10613527850168,LEO
STARLINK-2610,48376.0,53.1598,0.0001063,15.30190237271058,231.6162,57.5753,302.535,94.10594610563564,LEO
STARLINK-2499,48377.0,53.1599,0.000124,15.30235156271045,231.9499,68.1104,292.0028,94.10318369034634,LEO
STARLINK-2526,48378.0,53.1593,0.0001186,15.3018328027106,231.3662,95.8051,264.3085,94.10637395965503,LEO
STARLINK-2612,48379.0,53.1604,0.0001635,15.30207442271085,229.6553,80.2409,279.8777,94.10488801850276,LEO
STARLINK-2614,48380.0,53.1572,0.0001,15.30177002271098,229.17,90.2654,269.8462,94.10676005865618,LEO
STARLINK-2630,48381.0,53.1575,0.0001287,15.30190959271079,231.0691,86.8978,273.217,94.10590170301082,LEO
STARLINK-2585,48382.0,53.1572,6.48e-05,15.30195958271041,231.9939,79.1464,280.961,94.10559426826921,LEO
STARLINK-2598,48385.0,53.1613,0.0001116,15.3018024927232,228.9258,87.1945,272.9184,94.10656036664926,LEO
STARLINK-2606,48386.0,53.1595,0.0001107,15.3023634527108,229.2014,75.3834,284.729,94.10311057177937,LEO
STARLINK-2594,48388.0,53.1584,9.53e-05,15.30191069271093,228.9475,87.4678,272.6432,94.105894938071,LEO
STARLINK-2586,48390.0,53.1605,7.5e-05,15.3017631127249,216.273,79.4913,280.6172,94.10680255548462,LEO
STARLINK-2607,48391.0,53.1599,0.0001948,15.30181416272577,214.0395,103.2208,256.901,94.1064885958259,LEO
STARLINK-2605,48392.0,53.1598,0.0001608,15.3023814727249,216.2469,85.7577,274.3607,94.10299975638881,LEO
STARLINK-2574,48395.0,53.161,0.0001683,15.30194310272468,218.5641,87.3549,272.7644,94.10569561872127,LEO
STARLINK-2575,48396.0,53.1584,0.000128,15.30178084272582,213.5673,99.8719,260.2426,94.10669351499365,LEO
STARLINK-2590,48397.0,53.1587,0.0001187,15.30179727272491,216.3694,81.8809,278.2327,94.10659246981176,LEO
STARLINK-2588,48398.0,53.0729,0.0003728,15.16410397272349,225.476,194.7122,165.3764,94.96110041122162,LEO
STARLINK-2587,48399.0,53.1582,0.0001763,15.30186963272572,213.652,31.4158,328.6948,94.10614745536117,LEO
STARLINK-2576,48400.0,53.1585,0.0001116,15.30188154271261,216.709,90.0534,270.0594,94.10607420927184,LEO
STARLINK-2571,48401.0,53.1587,6.03e-05,15.30182507271353,213.9519,23.8219,336.2809,94.10642149921267,LEO
STARLINK-2593,48404.0,53.1585,0.000145,15.30187854271368,213.7681,108.6184,251.4974,94.10609265917138,LEO
STARLINK-2570,48405.0,53.1588,0.0001408,15.30233030271247,217.2145,83.6735,276.4426,94.10331443079278,LEO
STARLINK-2568,48406.0,53.1591,0.0001076,15.30181681271239,219.273,85.4123,274.7001,94.10647229835361,LEO
STARLINK-2592,48408.0,53.1577,0.0001942,15.30207873271245,217.3784,84.5599,275.5624,94.10486151280867,LEO
STARLINK-2563,48410.0,53.1558,0.0001105,15.29395215271754,180.8807,84.8873,275.2254,94.15486498328886,LEO
STARLINK-2505,48411.0,53.1579,0.0001465,15.30152306,176.6801,85.3722,168.3821,94.10827891795499,LEO
STARLINK-2581,48412.0,53.0895,0.000116,15.14740988,177.1737,87.108,297.53,95.06575786935792,LEO
YAOGAN-30 09A,48423.0,34.996,0.0003615,15.02301876268424,121.9799,132.2595,227.842,95.85290564748705,LEO
YAOGAN-30 09B,48424.0,34.9943,0.0004931,15.02383275268419,121.5758,257.2311,102.7847,95.84771234508895,LEO
YAOGAN-30 09C,48425.0,34.994,0.0002153,15.02249164268435,120.95,174.791,185.2821,95.85626900323496,LEO
TIANQI-12,48426.0,34.9994,0.0003817,15.11303257269037,62.498,343.5377,16.521,95.2820020120989,LEO
STARLINK-2461,48428.0,53.1589,0.0001267,15.30192621270588,60.2765,86.1989,273.9157,94.10579949106689,LEO
STARLINK-2700,48431.0,53.1573,0.0001348,15.29360375270947,33.7428,88.8356,271.2799,94.15700990323384,LEO
STARLINK-2680,48432.0,53.0541,0.0001418,15.06421561270963,32.2093,93.4902,266.625,95.59077200044035,LEO
STARLINK-2699,48433.0,53.1561,9.1e-05,15.3045310927091,34.556,332.3637,27.7315,94.0897823838588,LEO
STARLINK-2692,48434.0,53.1597,0.0001593,15.30249714270954,33.971,106.8488,253.2688,94.10228844159914,LEO
STARLINK-2633,48435.0,53.1552,0.0001348,15.2936316627076,46.6073,91.15,268.9655,94.15683807210647,LEO
STARLINK-2639,48436.0,53.1607,0.0001648,15.30183494270593,59.3147,87.6956,272.4234,94.10636079867129,LEO
STARLINK-2642,48437.0,53.1602,0.0001205,15.30188216270405,72.4526,82.6031,277.5106,94.10607039634479,LEO
STARLINK-2640,48438.0,53.161,0.000154,15.3019006127058,59.6318,104.3688,255.7484,94.10595692957962,LEO
STARLINK-2583,48439.0,53.1606,0.0001565,15.30192782270587,59.6374,91.7052,268.4128,94.10578958967811,LEO
STARLINK-2682,48440.0,53.1583,0.0001373,15.3023816527059,59.351,84.8845,275.2312,94.10299864958385,LEO
STARLINK-2702,48441.0,53.1591,0.0001537,15.30191732270583,59.6754,100.7173,259.4001,94.10585416399084,LEO
STARLINK-2644,48442.0,53.159,0.0001735,15.30177315270588,59.6766,111.599,248.5196,94.1067408090126,LEO
STARLINK-2663,48443.0,53.1602,0.0001448,15.30218859270589,59.699,95.9929,264.1237,94.10418589968276,LEO
STARLINK-2645,48444.0,53.1599,0.0001441,15.30196651270585,59.7172,98.6504,261.466,94.1055516494765,LEO
STARLINK-2634,48445.0,53.1603,0.0001404,15.30190919270582,59.7338,89.3968,270.7194,94.10590416301945,LEO
STARLINK-2655,48449.0,53.1622,0.0001577,15.30194283270586,59.7913,83.1804,276.9376,94.1056972793149,LEO
STARLINK-2703,48452.0,53.1625,0.0001489,15.30179075270581,59.8149,100.1115,260.0054,94.10663256817608,LEO
STARLINK-2620,48453.0,53.1602,0.000169,15.3019280927059,59.5239,80.4664,279.6528,94.10578792919678,LEO
STARLINK-2654,48454.0,53.1618,0.0001665,15.3018974527059,59.5422,92.8175,267.3017,94.10597636343189,LEO
STARLINK-2497,48455.0,53.1614,0.0001607,15.30196257270597,59.2567,84.4302,275.6882,94.10557588008486,LEO
STARLINK-2698,48458.0,53.1596,0.0001336,15.30199494271299,60.4095,84.0302,276.0851,94.1053768081231,LEO
STARLINK-2579,48459.0,53.1616,0.0001762,15.30224405270597,59.942,87.3889,272.7314,94.10384483740853,LEO
STARLINK-2582,48460.0,53.0567,0.0004316,15.6159458,6.2915,125.647,25.6702,92.2134348084123,LEO
STARLINK-2683,48462.0,53.1581,0.0001427,15.30225950270411,72.3806,91.3777,268.7388,94.10374982501983,LEO
STARLINK-2686,48464.0,53.157,0.0001468,15.29353480270412,72.2462,104.7047,255.4116,94.15743440459475,LEO
STARLINK-2681,48465.0,53.1418,0.0001927,15.44185533270436,71.2662,85.2042,274.9185,93.25304304271125,LEO
STARLINK-2687,48466.0,53.16,0.0001816,15.30189588270424,72.3761,83.7149,276.4058,94.10598601887199,LEO
STARLINK-2659,48467.0,53.1618,0.0001239,15.3017420527041,72.512,86.1268,273.9874,94.10693207611126,LEO
STARLINK-2685,48468.0,53.161,0.0001419,15.3018875627041,72.7493,73.4907,286.6249,94.10603718653438,LEO
STARLINK-2661,48469.0,53.1608,0.0001485,15.30191437270416,72.5598,107.5147,252.6017,94.10587230632389,LEO
STARLINK-2675,48470.0,53.1619,0.0001337,15.30190277270419,72.266,96.5486,263.5667,94.1059436456947,LEO
STARLINK-2684,48471.0,53.1601,0.0001247,15.30193607270413,72.2861,67.9891,292.1242,94.10573885279118,LEO
STARLINK-2722,48472.0,53.0611,0.0001839,15.09313977270332,76.6591,70.894,289.2249,95.40758395442082,LEO
STARLINK-2658,48473.0,53.1602,0.0001392,15.30200686270408,72.5008,92.1922,267.9238,94.10530350170892,LEO
STARLINK-2697,48474.0,53.1563,0.0001452,15.29403895270401,72.4024,91.5948,268.5219,94.15433061555042,LEO
STARLINK-2728,48478.0,53.1574,0.0001078,15.29352451270403,72.4493,103.6591,256.453,94.15749775689838,LEO
STARLINK-2755,48479.0,53.1583,0.0001447,15.29382913270407,72.3918,98.4998,261.6167,94.15562234317945,LEO
STARLINK-2706,48481.0,53.1607,0.0001113,15.30239621270379,74.9845,85.1865,274.9263,94.10290911200798,LEO
STARLINK-2525,48482.0,53.1605,0.0001762,15.30187668270378,75.2323,88.9967,271.1235,94.10610409817771,LEO
STARLINK-2531,48483.0,53.1598,0.0001491,15.30223330270379,75.3211,92.4966,267.6205,94.10391094648666,LEO
STARLINK-2500,48485.0,53.159,0.0001232,15.30194656270375,75.1029,80.665,279.449,94.10567434013845,LEO
STARLINK-2494,48487.0,53.1614,0.0001474,15.30190783270386,75.2265,89.6716,270.4454,94.10591252695781,LEO
STARLINK-2063,48553.0,53.1592,0.0001359,15.30202253269187,8.3469,90.9638,269.1519,94.10520713347042,LEO
STARLINK-2139,48554.0,53.1609,0.0001482,15.30201849269186,8.266,106.4314,253.685,94.1052319788879,LEO
STARLINK-2145,48555.0,53.0569,0.0001418,15.06404524268906,27.1362,103.4519,256.6628,95.59185310458798,LEO
STARLINK-2151,48556.0,53.1618,0.0001249,15.3019282326895,23.9432,83.0179,277.0964,94.10578706830744,LEO
STARLINK-2155,48557.0,53.1615,0.0001508,15.30199277269169,8.7612,74.514,285.6027,94.10539015348766,LEO
STARLINK-2166,48558.0,53.1607,0.0001269,15.30204999268316,8.4823,90.5804,269.5342,94.10503825883143,LEO
STARLINK-2187,48562.0,53.1613,0.0002203,15.39994667269194,7.2325,168.7941,191.3114,93.50681730304234,LEO
STARLINK-2188,48563.0,53.1611,0.0001629,15.30197622269177,8.4929,85.8729,274.2458,94.10549193407971,LEO
STARLINK-2190,48564.0,53.1608,0.0001488,15.30198290269142,9.4336,96.4057,263.7113,94.10545085282527,LEO
STARLINK-2214,48566.0,53.0552,0.0001375,15.06419586268913,26.8258,96.1449,263.9696,95.59089732539786,LEO
STARLINK-2217,48568.0,53.1603,0.0001253,15.30231799269148,9.2585,93.4062,266.7082,94.10339013264242,LEO
STARLINK-2219,48569.0,53.161,0.0001225,15.30171783269174,8.5143,88.2401,271.874,94.10708103135164,LEO
STARLINK-2220,48570.0,53.0549,0.0001801,15.06401497268866,28.1551,122.3894,237.7269,95.59204518919735,LEO
STARLINK-2221,48571.0,53.1602,0.0001659,15.30246935268973,21.8981,119.2878,240.8289,94.1024593358777,LEO
STARLINK-2222,48572.0,53.0559,0.0001611,15.06396839268892,27.5456,83.2925,276.8248,95.5923407738218,LEO
STARLINK-2224,48573.0,53.1611,0.00013,15.30246671269164,8.7667,90.4821,269.6329,94.10247557053565,LEO
STARLINK-2225,48574.0,53.1605,0.0001425,15.30240252269492,343.8562,81.1422,278.974,94.10287030839392,LEO
STARLINK-2227,48575.0,53.1593,0.0001358,15.30212788269692,330.89,93.6458,266.4698,94.10455925076268,LEO
STARLINK-2228,48576.0,53.1632,0.0001509,15.30212243269537,343.0348,93.9926,266.1248,94.1045927670279,LEO
STARLINK-2231,48577.0,53.1619,0.0001409,15.30201560269179,8.4834,99.5245,260.5915,94.10524975197963,LEO
STARLINK-2232,48578.0,53.1606,0.0001496,15.30208232269198,7.8711,89.5555,270.5618,94.10483943512543,LEO
STARLINK-2234,48580.0,53.1585,0.0001082,15.30207249269514,343.5122,86.7218,273.3907,94.10489988773894,LEO
STARLINK-2235,48581.0,53.0538,0.0001383,15.0639457426952,342.7615,87.7981,272.3166,95.59248450548118,LEO
STARLINK-2236,48582.0,53.0534,0.0001867,15.08317008269504,343.2136,117.2732,242.8449,95.47064656203246,LEO
STARLINK-2237,48583.0,53.0566,0.0001598,15.0640315626891,26.9204,101.5555,258.5613,95.59193991378916,LEO
STARLINK-2238,48584.0,53.0546,9.58e-05,15.6310489,20.5798,89.9946,81.2926,92.12433594267625,LEO
STARLINK-2241,48586.0,53.054,0.0001443,15.06399223268882,27.6144,97.7392,262.3761,95.59218949112335,LEO
STARLINK-2245,48589.0,53.1622,0.0001392,15.30190882269145,9.332,112.1872,247.9276,94.10590643858762,LEO
STARLINK-2249,48592.0,53.0533,0.0001715,15.27337912,26.0289,66.6169,345.3247,94.28169029827632,LEO
STARLINK-2250,48593.0,53.1601,0.0001207,15.30185900268992,21.3482,91.1807,268.9332,94.10621282988308,LEO
STARLINK-2251,48594.0,53.1606,0.0001167,15.30169042269317,356.7247,83.3627,276.7507,94.10724960586107,LEO
STARLINK-2252,48595.0,53.0553,0.0001468,15.06429743270182,26.9031,91.4529,268.6629,95.59025281019908,LEO
STARLINK-2253,48596.0,53.1621,0.0001424,15.30201709269452,21.1402,96.0569,264.0594,94.10524058867271,LEO
STARLINK-2255,48597.0,53.1626,0.0001549,15.30198057270236,22.0101,100.9623,259.1552,94.10546518199462,LEO
STARLINK-2713,48602.0,53.1626,0.0001615,15.30195677270586,356.3497,105.3753,254.7427,94.10561154953278,LEO
STARLINK-2714,48603.0,53.1566,0.0001233,15.29369712270602,355.6153,72.703,287.4105,94.15643506252535,LEO
STARLINK-2757,48604.0,53.0555,0.0001763,15.06422418270186,26.8724,63.5354,296.5815,95.59071761913512,LEO
TYVAK-0130,48606.0,52.999,0.0008709,15.2655490026907,9.63,304.4915,55.5259,94.33004995406233,LEO
SBIRS GEO-5 (USA 315),48618.0,5.1984,0.0001469,1.00272398,328.5628,49.879,312.2434,1436.0881246701608,GEO
HAIYANG-2D,48621.0,65.9966,0.0011192,13.83372393246328,128.7489,276.6795,83.2999,104.09344635111485,LEO
STARLINK-2739,48639.0,53.1603,0.0001027,15.30159510267737,355.2056,86.3061,273.8057,94.10783583915631,LEO
STARLINK-2736,48640.0,53.1615,0.0001258,15.30248378267712,355.6598,90.3876,269.727,94.10237059882553,LEO
STARLINK-2754,48641.0,53.1609,0.0001005,15.30205709267704,356.305,91.5271,268.5845,94.10499459508141,LEO
STARLINK-2646,48642.0,53.1602,0.00013,15.3021377826772,355.6671,79.6114,280.5033,94.10449836820536,LEO
STARLINK-2704,48643.0,53.1611,0.0001218,15.30205874267695,356.6115,78.8763,281.2375,94.10498444786951,LEO
STARLINK-2695,48644.0,53.1604,0.0001131,15.30192321267726,355.8242,109.6019,250.5104,94.10581794104131,LEO
STARLINK-2732,48646.0,53.1609,0.000119,15.30203955267725,355.7676,95.3147,264.7989,94.10510246315872,LEO
STARLINK-2521,48648.0,53.1607,0.0001304,15.302006652677,356.3832,78.6095,281.5052,94.10530479334749,LEO
STARLINK-2673,48649.0,53.1616,0.0001443,15.30180882267716,355.7777,89.5463,270.5703,94.10652143725201,LEO
STARLINK-2672,48650.0,53.1616,0.0001589,15.30200582267691,356.456,86.5389,273.5794,94.10530989773788,LEO
STARLINK-2731,48651.0,53.1609,0.0001486,15.30202454267718,355.8311,100.5058,259.6111,94.10519477235549,LEO
STARLINK-2727,48652.0,53.0529,0.0001672,15.4847342626778,350.8229,143.3228,216.7894,92.99481512387145,LEO
STARLINK-2720,48653.0,53.1617,0.0001784,15.3020026126772,355.5476,81.9625,278.1579,94.10532963881525,LEO
STARLINK-2657,48655.0,53.159,5.26e-05,15.30171452267712,355.9434,95.6936,264.4124,94.10710138827397,LEO
STARLINK-2701,48656.0,53.1605,0.0001347,15.30188949267697,356.5138,103.8669,256.2482,94.10602531727478,LEO
STARLINK-2734,48657.0,53.1606,0.0001147,15.30201468267704,356.2087,106.3638,253.7489,94.10525540994165,LEO
STARLINK-2647,48658.0,53.1607,9.51e-05,15.30200671267723,355.6252,92.5674,267.5436,94.10530442435406,LEO
STARLINK-2717,48659.0,53.1608,8.53e-05,15.30187470267708,356.2461,74.6772,285.4323,94.10611627528687,LEO
STARLINK-2726,48662.0,53.1558,0.000133,15.29375219267718,355.4587,97.3791,262.736,94.15609602262865,LEO
STARLINK-2667,48663.0,53.1583,0.0001349,15.30199353267869,345.685,90.5112,269.6044,94.1053854796605,LEO
STARLINK-2666,48666.0,53.1604,0.0001455,15.30204096267683,356.3299,93.6544,266.4624,94.105093791887,LEO
STARLINK-2735,48667.0,53.158,0.0001718,15.29367168267695,356.1169,90.7437,269.3761,94.15659168563684,LEO
STARLINK-2738,48668.0,53.1602,0.0001161,15.30194100267858,346.1073,86.1267,273.9867,94.10570853383439,LEO
STARLINK-2707,48669.0,53.1602,0.0001285,15.30187318267848,346.2013,85.1891,274.9256,94.10612562323814,LEO
STARLINK-2763,48670.0,53.1608,0.0001399,15.3020536026784,346.2611,92.0673,268.0488,94.10501605797205,LEO
STARLINK-2745,48671.0,53.1617,0.0001966,15.30170186267674,356.6269,113.5548,246.5659,94.10717924862898,LEO
STARLINK-2705,48672.0,53.1604,0.0001548,15.30230964267853,345.9617,95.0429,265.0748,94.10344148204945,LEO
STARLINK-2711,48673.0,53.1571,0.0001488,15.29349753267716,355.3174,93.1516,266.9655,94.15766386486773,LEO
STARLINK-2712,48674.0,53.1608,0.0001527,15.30184122267686,356.3607,64.7523,295.3636,94.10632217683478,LEO
STARLINK-2746,48676.0,53.1607,0.0001553,15.30186641267708,355.7788,112.5914,247.5251,94.10616725859066,LEO
STARLINK-2615,48678.0,53.1603,0.0001574,15.3018565126784,346.1272,82.9516,277.1663,94.10622814342061,LEO
STARLINK-2648,48679.0,53.1566,0.0001541,15.29401638267698,356.0294,100.8949,259.2224,94.15446956307956,LEO
STARLINK-2725,48681.0,53.1591,0.0001054,15.30186531268234,317.7344,85.3686,274.7435,94.10617402353643,LEO
STARLINK-2743,48682.0,53.1608,0.0001001,15.30163905268361,307.838,107.0233,253.0878,94.10756553870299,LEO
STARLINK-2756,48683.0,53.158,0.0001267,15.30197635268388,307.4644,94.7466,265.3679,94.10549113464236,LEO
STARLINK-2741,48684.0,53.1582,0.0001362,15.3017827226821,320.1257,98.0287,262.0869,94.10668195317287,LEO
STARLINK-2751,48685.0,53.1607,0.000118,15.30238120268379,307.8163,88.7946,271.319,94.10300141702439,LEO
STARLINK-2629,48686.0,53.1582,8.18e-05,15.29357297268238,317.6119,109.5215,250.5874,94.15719940475326,LEO
STARLINK-2627,48687.0,53.1604,0.0001427,15.30174265268353,308.0562,79.1552,280.9609,94.10692838619013,LEO
STARLINK-2742,48688.0,53.1581,0.0001324,15.30209508268372,307.4794,75.311,284.8038,94.10476096371563,LEO
STARLINK-2740,48690.0,53.1604,0.0001189,15.30206934268236,317.7633,81.7098,278.4038,94.10491925973567,LEO
STARLINK-2750,48691.0,53.1609,0.0001048,15.30156444268235,317.6894,105.1805,254.9312,94.10802440456665,LEO
STARLINK-2752,48692.0,53.1592,0.0001493,15.31683219268246,317.4317,93.6462,266.471,94.01421794566326,LEO
