satellite,line1,line2,norad_id,inclination,eccentricity,mean_motion,right_ascension,perigee,mean_anomaly,orbital_period_minutes,orbit_type,latitude,longitude,altitude_km,x,y,z
STARLINK-30954,1 58407U 23180F   26097.50127147  .00003307  00000+0  12966-3 0  9998,2 58407  43.0011 249.7155 0001614 278.4491  81.6178 15.27572651132036,58407,0.7505107769793337,0.0001614,0.0666529308084206,4.3583576682639,4.859853594214942,1.424499338234228,94.26720222159834,LEO,11.649563589709263,-99.36746724581981,488.4656712134729,-1093.4875567893957,-6628.578625941408,1385.0991507525996
STARLINK-30906,1 58408U 23180G   26097.46862993  .00000648  00000+0  33863-4 0  9994,2 58408  43.0047 253.5754 0001822 266.9043  93.1600 15.26734342131875,58408,0.7505736088324054,0.0001822,0.0666163526779228,4.425725632061629,4.658358822730701,1.6259487311579173,94.31896305637706,LEO,-10.80992049101171,83.3506795948468,493.42506841060367,780.7422009808289,6697.259946128475,-1287.4324640208265
STARLINK-30940,1 58409U 23180H   26097.01562375  .00001917  00000+0  79173-4 0  9991,2 58409  43.0021 107.4922 0000931 288.9473  71.1277 15.27580331133666,58409,0.7505282302718536,9.31e-05,0.066653265911637,1.8760928102122487,5.043081749747811,1.2414125543707708,94.26672828769226,LEO,5.960023821211449,-83.548452064493,489.4874523463559,766.6978420501822,-6780.192624150401,712.3555869184291
STARLINK-30933,1 58410U 23180J   26097.41937282  .00003656  00000+0  14245-3 0  9990,2 58410  43.0029 104.4940 0001156 257.7551 102.3171 15.27544937133734,58410,0.7505421929058694,0.0001156,0.0666517215570483,1.8237643485789548,4.498675158807236,1.78577027609229,94.26891249615667,LEO,40.37065389872957,-143.6525744666075,484.57145887040315,-4206.84715117228,-3095.600809250838,4440.557701924128
STARLINK-30919,1 58411U 23180K   26095.84604731 -.00004619  00000+0 -15844-3 0  9994,2 58411  43.0020 258.7274 0001110 260.1375  99.9352 15.27578067131686,58411,0.7505264849426017,0.000111,0.0666531671260013,4.515644995124377,4.540255882906749,1.744198278639037,94.26686799896302,LEO,31.21649899921895,26.948174990649928,485.8887118038474,5227.370140209476,2657.525087904482,3553.7423415981725
STARLINK-30924,1 58412U 23180L   26097.58335648  .00096964  00000+0  27840-2 0  9996,2 58412  42.9996 100.1707 0001755 156.4444   0.2080 15.34809037  5828,58412,0.7504845970405537,0.0001755,0.0669686777125336,1.7483085290274838,2.730469876307017,0.0036302848441482,93.82274701839675,LEO,42.959001000843976,-173.41231574929566,461.25091943298776,-4967.111384769032,-573.6324467006592,4656.007187868485
STARLINK-30931,1 58413U 23180M   26097.43589581  .00006903  00000+0  26008-3 0  9998,2 58413  42.9971 238.9489 0000795 227.9375 132.1409 15.27584823132151,58413,0.750440963809254,7.95e-05,0.066653461912112,4.170445049018679,3.978259863764575,2.306293781548575,94.26645108793414,LEO,11.621332192681601,-110.53418891628972,488.7493544528015,-2356.8427954219787,-6292.213855705707,1381.8458805699918
STARLINK-30922,1 58414U 23180N   26097.45900989  .00003599  00000+0  14026-3 0  9995,2 58414  43.0028 250.2562 0001473 272.3235  87.7448 15.27573906132023,58414,0.7505404475766175,0.0001473,0.0666529855681259,4.367794663529433,4.752941705554778,1.5314356615039204,94.26712477504182,LEO,-39.84051433108466,131.69829693479858,492.5302007618002,-3505.6664535608393,3934.909249286736,-4397.139835509575
STARLINK-30949,1 58415U 23180P   26097.44873286 -.00001477  00000+0 -44157-4 0  9998,2 58415  43.0003 250.1630 0000945 266.5387  93.5356 15.27575911132029,58415,0.7504968143453178,9.45e-05,0.0666530730527546,4.366168016666575,4.65197789898541,1.632504187828408,94.2670010459468,LEO,-33.22416148730462,-156.65637351017003,492.59841870490254,-5271.647466886773,-2275.09010161767,-3760.675639780172
STARLINK-30967,1 58416U 23180Q   26097.44488334  .00029906  00000+0  10903-2 0  9990,2 58416  43.0021 250.1527 0001380 258.7900 101.2796 15.27625854132020,58416,0.7505282302718536,0.000138,0.0666552522272254,4.365988247753619,4.516737571236126,1.767662485102849,94.2639191546441,LEO,-21.316369790444444,-136.7843430432474,491.672771217407,-4659.231202713524,-4377.70591306873,-2494.701004760403
STARLINK-30955,1 58417U 23180R   26097.41275848  .00003397  00000+0  13297-3 0  9998,2 58417  43.0041 249.9114 0001289 278.0082  82.0623 15.27563637132020,58417,0.7505631368568935,0.0001289,0.0666525374984736,4.361776768268557,4.8521584375429,1.4322573267593426,94.26775848291562,LEO,23.223946673987648,40.13340340022678,487.19236090599225,4818.532162624543,4062.3844001247767,2704.3637408020777
STARLINK-30895,1 58418U 23180S   26097.43845626  .00002491  00000+0  10001-3 0  9992,2 58418  43.0000 250.1107 0001652 286.9991  73.0679 15.27584619131914,58418,0.7504915783575618,0.0001652,0.0666534530109328,4.365255209467782,5.009079245260458,1.2752754325179647,94.26646367666788,LEO,2.10170138999935,-109.8520986268309,489.3431874556791,-2328.1594968263726,-6448.308574646926,251.59199737204065
STARLINK-30917,1 58419U 23180T   26097.17774041 -.00003787  00000+0 -12807-3 0  9993,2 58419  43.0043 142.8716 0001142 263.4834  96.5888 15.27605823133257,58419,0.7505666275153975,0.0001142,0.0666543782099693,2.4935798275923307,4.598652854349227,1.6857925805502991,94.26515520686124,LEO,-0.9778768058303119,138.12953842885497,490.03809274964897,-5108.367328685326,4578.7243002052455,-117.09281827706738
STARLINK-30899,1 58420U 23180U   26097.48584511  .00002793  00000+0  11096-3 0  9993,2 58420  43.0015 249.6057 0001902 268.9070  91.1564 15.27583708131918,58420,0.7505177582963416,0.0001902,0.0666534132610591,4.356441296745211,4.693312531660392,1.590979314264959,94.26651989404434,LEO,41.77825788613813,-5.821749706067032,484.8206195829325,5086.21410984556,-518.5895324087487,4567.687302517818
STARLINK-30902,1 58421U 23180V   26097.44102492  .00004288  00000+0  16530-3 0  9993,2 58421  43.0019 250.1223 0001328 292.5900  67.4811 15.27568496131910,58421,0.7505247396133495,0.0001328,0.0666527495123445,4.365457667661013,5.106658858410208,1.1777673778675457,94.26745862923332,LEO,-7.530403976512456,-120.23769767904851,490.3736751955257,-3425.5083265601806,-5876.715335480235,-899.1986883133555
STARLINK-30912,1 58422U 23180W   26097.10606003  .00005054  00000+0  19305-3 0  9999,2 58422  43.0017 109.8132 0001506 279.6298  80.4383 15.27580223133645,58422,0.7505212489548456,0.0001506,0.066653261199248,1.916601902151037,4.880460696693239,1.4039131797069548,94.2667349523548,LEO,21.91465339051615,131.29003567238902,487.0362098676096,-4198.416218881987,4780.633408863623,2559.5910061845707
STARLINK-30900,1 58423U 23180X   26097.43458263  .00002225  00000+0  90346-4 0  9991,2 58423  43.0032 250.0231 0001658 261.9229  98.1434 15.27585784131916,58423,0.7505474288936255,0.0001658,0.0666535038436473,4.363726301043035,4.571416991371856,1.7129254691018028,94.26639178516994,LEO,16.37096937981306,-93.84491212038738,488.1452878820901,-441.2993172695222,-6566.241772271033,1933.286833590789
STARLINK-30908,1 58424U 23180Y   26097.43714560  .00024509  00000+0  89628-3 0  9996,2 58424  43.0016 250.0029 0001635 282.9514  77.1155 15.27613135132021,58424,0.7505195036255937,0.0001635,0.0666546972561565,4.363373744534132,4.938433553127483,1.3459193793216873,94.26470400177604,LEO,7.038913066373993,-104.61054469340115,488.7411116906778,-1717.310810129868,-6587.887087795194,840.6160950705786
CHUANGXIN 20A (CX-20A),1 58425U 23181A   26097.66043431 -.00000038  00000+0  16069-3 0  9996,2 58425  49.9589 225.3415 0013325  55.0231 305.1895 13.41490189116281,58425,0.8719472956745951,0.0013325,0.0585335517031275,3.932951116382802,0.960334259654092,5.326561617515234,107.3433120724822,LEO,47.30745236288185,-20.988256153997053,1097.9601924117942,4728.4279706323505,-1813.9615373023491,5489.706624543915
CHUANGXIN 20B (CX-20B),1 58426U 23181B   26097.66805564 -.00000051  00000+0  13894-3 0  9998,2 58426  49.9580 225.3698 0011388  58.8667 301.3326 13.41483664116273,58426,0.8719315877113272,0.0011388,0.0585332669962933,3.933445044561117,1.027417734783746,5.259246013595066,107.34383419222914,LEO,45.68708089790906,-75.77098756823484,1096.1498277538349,1282.176179159096,-5056.343302078405,5343.008815943313
CHUANGXIN 20C (CX-20C),1 58427U 23181C   26097.59052676 -.00000065  00000+0  11317-3 0  9992,2 58427  49.9588 225.6282 0011350  45.7803 314.4004 13.41477862116271,58427,0.871945550345343,0.001135,0.0585330138362853,3.9379549753482697,0.79901696755076,5.48732214958718,107.34429846297384,LEO,49.55905055874821,-54.668880785419866,1097.2784352656581,2801.5224280012512,-3952.178724524379,5683.919264158922
COSMOS 2572,1 58435U 23182A   26097.25876159  .00004339  18833-5  16317-4 0  9997,2 58435  96.6784 202.4718 0016703 188.5050 171.5944 15.90077393137180,58435,1.687356395560086,0.0016703,0.0693802146734445,3.5337995524394548,3.290032906471911,2.994887257984158,90.56162966276456,LEO,34.93184232079071,-161.65933779411336,316.7814081065544,-5204.35251019612,-1725.2734401777443,3829.434249187244
STARLINK-30869,1 58437U 23183A   26097.12837427  .00039672  00000+0  14675-2 0  9993,2 58437  43.0040 241.0213 0005678 278.2901  81.7306 15.27023856131085,58437,0.7505613915276415,0.0005678,0.0666289851092494,4.206615252437009,4.857078520704271,1.4264680696304777,94.30108078154348,LEO,-42.97540917252332,145.65082490924388,491.29170434687694,-4145.220194542073,2832.8937805982,-4677.91725046057
STARLINK-30969,1 58438U 23183B   26097.39047322 -.00016443  00000+0 -60554-3 0  9991,2 58438  43.0024 239.5480 0000273 340.1736  19.9104 15.26695046131126,58438,0.7505334662596096,2.73e-05,0.0666146380664657,4.180901316567376,5.937149348362183,0.347502035389079,94.32139075664494,LEO,-42.84753296586674,141.49854142856546,496.2191371330118,-3940.204519549425,3134.3439674645697,-4670.050847169291
STARLINK-30951,1 58439U 23183C   26097.40010011  .00001527  00000+0  65000-4 0  9996,2 58439  43.0000 239.6087 0000859 253.4873 106.5884 15.27584626131123,58439,0.7504915783575618,8.59e-05,0.0666534533163654,4.181960731423337,4.424187996990622,1.860318524432724,94.26646324470153,LEO,-22.65693252126102,83.78436967633962,491.90993326256284,685.7082686000692,6296.054340799578,-2643.6786227047787
STARLINK-30950,1 58440U 23183D   26097.20145085  .00002642  00000+0  10549-3 0  9992,2 58440  42.9982  44.1101 0001124 271.2570  88.8153 15.27586179133393,58440,0.7504601624310258,0.0001124,0.0666535210787736,0.7698664783839508,4.734327769082259,1.5501194111465195,94.266367409966,LEO,-30.496229783302635,-100.24652352650975,492.3788367637935,-1051.9901712471938,-5819.598409902569,-3483.0389150849173
STARLINK-30942,1 58441U 23183E   26097.42308513  .00002107  00000+0  86070-4 0  9993,2 58441  43.0018 238.9274 0000956 275.2990  84.7752 15.27573618131136,58441,0.7505229942840976,9.56e-05,0.0666529730017553,4.1700698032295,4.804873977447869,1.4796063640366968,94.2671425476268,LEO,42.941317659803495,-36.42668454101997,484.0395381352755,4037.766255420109,-2979.801715292953,4669.988487515332
STARLINK-30959,1 58442U 23183F   26097.42926046  .00006258  00000+0  24272-3 0  9997,2 58442  42.9953 238.9670 0000695 289.5280  70.5496 15.26748861131134,58442,0.750409547882718,6.95e-05,0.0666169861888081,4.17076095361329,5.053216876714143,1.2313228059649914,94.31806610661688,LEO,32.758225992155054,-79.62552238973947,487.6931593835743,1038.6884123389616,-5673.600966634341,3711.2060449473397
STARLINK-30971,1 58443U 23183G   26097.40755512  .00002577  00000+0  10570-3 0  9990,2 58443  43.0031 239.6592 0001707 282.7057  77.3603 15.26743523131121,58443,0.7505456835643736,0.0001707,0.0666167532746194,4.182842122695594,4.934145279155333,1.3501919453305693,94.31839587375154,LEO,5.402492202063476,51.44386495460606,492.1943039332318,4258.697140580181,5343.162456411125,646.1808436919003
STARLINK-30963,1 58444U 23183H   26097.43721330  .00000449  00000+0  25864-4 0  9994,2 58444  43.0051 239.0300 0001517 268.4967  91.5711 15.27567979131134,58444,0.7505805901494134,0.0001517,0.0666527269539639,4.171860511042046,4.686151445739458,1.5982171946729795,94.26749053372257,LEO,6.7340497013019265,-115.91837834179516,489.23718102749444,-2977.856666327734,-6127.6507417616995,804.4378420653966
STARLINK-30961,1 58445U 23183J   26097.44108159  .00000904  00000+0  42402-4 0  9997,2 58445  43.0022 239.0560 0001360 260.1375  99.9323 15.27561548131136,58445,0.7505299756011056,0.000136,0.0666524463486535,4.172314296647564,4.540255882906749,1.7441476640907294,94.26788739775218,LEO,-7.747473348480035,-131.54316116564385,490.89921805528684,-4509.162603818547,-5088.951387447132,-925.0336573725376
STARLINK-30975,1 58446U 23183K   26097.43978611  .00002439  00000+0  98130-4 0  9999,2 58446  43.0016 239.0423 0000736 277.6663  82.4105 15.27574994131153,58446,0.7505195036255937,7.36e-05,0.0666530330410815,4.172075186540042,4.846191156830331,1.438334563214787,94.2670576342258,LEO,-2.8980742820418737,-126.2838697660347,490.21494711678224,-4055.179787461165,-5523.7169293978095,-346.89872555142523
STARLINK-30976,1 58447U 23183L   26097.45264169  .00000745  00000+0  36605-4 0  9995,2 58447  43.0064 239.1789 0002638 273.9493  86.1058 15.27579874131134,58447,0.7506032794296893,0.0002638,0.0666532459712503,4.174459306298266,4.7813172685337015,1.5028297150637335,94.26675648909472,LEO,-41.19038974976565,167.16884171512774,491.70690562169784,-5035.40046402988,1146.8949427421287,-4519.5265492779145
STARLINK-30926,1 58448U 23183M   26097.41530644  .00002785  00000+0  11339-3 0  9998,2 58448  42.9995 238.8237 0000142 295.8154  64.2682 15.26752347131132,58448,0.7504828517113017,1.42e-05,0.0666171382942524,4.168259896795182,5.162952708104034,1.1216916943302195,94.31785075225434,LEO,31.77656289886946,14.811646380739095,487.7033042458561,5636.89601757981,1490.55802048882,3611.8487081025905
STARLINK-30943,1 58449U 23183N   26097.59933958  .00006816  00000+0  25687-3 0  9993,2 58449  43.0032 212.4843 0000963 263.1150  96.9592 15.27592224131457,58449,0.7505474288936255,9.63e-05,0.0666537848416568,3.708550643795387,4.59222306138488,1.6922572800996858,94.26599437835324,LEO,-11.797449845116965,44.12423247390578,491.05456484958904,4821.751488276363,4676.558261636967,-1402.9640985402318
STARLINK-30946,1 58450U 23183P   26097.38853903 -.00001578  00000+0 -47809-4 0  9996,2 58450  43.0023 239.5246 0001169 242.0118 118.0616 15.27588824131123,58450,0.7505317209303576,0.0001169,0.0666536364886704,4.1804929095224095,4.223902738678013,2.0605636401725373,94.26620418898804,LEO,-42.46636675514461,157.88091002125924,492.8562188053893,-4690.645254874663,1906.4943022620246,-4634.182642149278
STARLINK-30944,1 58451U 23183Q   26097.44492624 -.00005409  00000+0 -18715-3 0  9993,2 58451  43.0005 239.0903 0001223 248.2131 111.8591 15.27582688131106,58451,0.7505003050038217,0.0001223,0.0666533687551631,4.172912944580999,4.3321358415819375,1.952309593317589,94.2665828378386,LEO,-21.50936682493872,-148.1112625226118,492.0855935899981,-5421.452736325104,-3373.078732506927,-2516.373175235558
STARLINK-30928,1 58452U 23183R   26097.44878624 -.00000824  00000+0 -20424-4 0  9999,2 58452  43.0037 239.1208 0001281 274.9673  85.1032 15.27569284131124,58452,0.7505561555398855,0.0001281,0.0666527838953308,4.173445270002857,4.799084720319004,1.4853310439832383,94.26741000115584,LEO,-33.37459006839054,-168.01709249392812,492.3698739838128,-5606.6519149975875,-1189.9826186971875,-3775.611433709915
STARLINK-30957,1 58453U 23183S   26097.56824015  .00003535  00000+0  14142-3 0  9997,2 58453  43.0037 238.2957 0001129 266.4829  93.5893 15.26734602131154,58453,0.7505561555398855,0.0001129,0.066616364022563,4.159044558344652,4.651004005262797,1.633441429636729,94.31894699403688,LEO,5.252643582892436,-117.52772637468041,491.9066053950537,-3158.5633915577387,-6060.38164002347,628.2823832901712
STARLINK-30966,1 58454U 23183T   26097.44751117  .00015202  00000+0  56170-3 0  9998,2 58454  43.0005 239.1023 0001060 199.5174 160.5637 15.27528127131130,58454,0.7505003050038217,0.000106,0.0666509880824302,4.173122384091238,3.4822355450185345,2.8023652241844195,94.26994989795044,LEO,-29.80627615923083,-160.99825249113303,493.2687930933771,-5631.640112302493,-1939.3213291722068,-3412.0153123277323
STARLINK-30935,1 58455U 23183U   26097.46990565  .00001639  00000+0  70763-4 0  9997,2 58455  43.0013 239.2641 0001569 271.9129  88.1543 15.26740811131132,58455,0.7505142676378377,0.0001569,0.0666166349412961,4.175946326820965,4.745775383646089,1.538582784790837,94.3185634146254,LEO,-6.097099250799674,63.80659540801587,493.1425386237461,3012.7112390593447,6124.417219631833,-729.0661838726551
STARLINK-30958,1 58457U 23183W   26097.42952438  .00001442  00000+0  61958-4 0  9990,2 58457  43.0040 238.9727 0001810 270.6684  89.3960 15.27554234131135,58457,0.7505613915276415,0.000181,0.0666521272151997,4.170860437380653,4.7240547611050205,1.5602545381128508,94.26833875673718,LEO,32.61841856239295,-79.92944721476539,486.01096608145053,1009.9111156278171,-5686.535062983952,3696.213996097458
STARLINK-30962,1 58458U 23183X   26097.08909647  .00015426  00000+0  58298-3 0  9996,2 58458  43.0011 240.7126 0001427 266.3649  93.7039 15.26771616131089,58458,0.7505107769793337,0.0001427,0.0666179790629863,4.201227421036102,4.648944516745443,1.6354415769595143,94.31666039041696,LEO,34.168938423390124,9.77055754520509,487.9208994114624,5592.655349582864,963.059950824464,3852.2094408642297
STARLINK-30977,1 58459U 23183Y   26097.41424116  .00002372  00000+0  95713-4 0  9997,2 58459  42.9988 239.7047 0000659 300.7384  59.3402 15.27575054131122,58459,0.7504706344065378,6.59e-05,0.0666530356590754,4.183636247505252,5.248875267179715,1.0356818687919391,94.26705393161,LEO,27.971637205776336,22.60266086175596,486.19813854739004,5590.9817354177985,2327.6057198218787,3216.26198537601
GNOMES-4,1 58462U 23185A   26097.60386110  .00003324  00000+0  26842-3 0  9999,2 58462  97.5009 157.3232 0012328 186.4781 173.6286 15.00443205128706,58462,1.7017117286577392,0.0012328,0.0654691854160656,2.745807829773544,3.254656827863238,3.0303907456282264,95.97164325856642,LEO,31.639485551735493,-17.800780098071424,564.1528538185321,5621.681316523487,-1805.008843281398,3637.9922150760617
KORSAT-7,1 58463U 23185B   26094.65573706  .00003922  00000+0  31020-3 0  9999,2 58463  97.6244 160.2788 0020953 215.2657 144.7182 15.01042553128250,58463,1.703867210283952,0.0020953,0.0654953369059787,2.797392781145488,3.7570952316103576,2.5258090775596576,95.93332295090508,LEO,-49.127861577891345,-25.50978278437835,564.4659234329447,4095.943970084944,-1954.5235816124987,-5244.403506400421
KOYOH,1 58464U 23185C   26097.62194355  .00007001  00000+0  35317-3 0  9994,2 58464  97.5347 170.1934 0007123 179.8810 180.2426 15.17426688129425,58464,1.7023016499449133,0.0007123,0.0662102296580818,2.9704351951637173,3.13951571177992,3.145826822355132,94.89750057697682,LEO,62.146771130047725,155.89573973744479,516.8737813081934,-2937.4677791647123,1314.2549678739856,6089.8950855511885
BANE,1 58465U 23185D   26097.59211513  .00143310  00000+0  91667-3 0  9991,2 58465  97.3402 181.6215 0001758 119.8839 240.2601 15.75907068131636,58465,1.6989069845497844,0.0001758,0.0687619176051254,3.169893167410881,2.09236877513163,4.193329806170828,91.3759465415381,LEO,-80.27255664596075,-129.3623880551337,357.45595140347723,-721.0165081278767,-878.9556180903272,-6631.7186088080825
UHETSAT,1 58466U 23185E   26097.58950363  .00007666  00000+0  26359-3 0  9993,2 58466  97.3530 165.7244 0012919 195.1102 164.9755 15.30288016130496,58466,1.6991303866940397,0.0012919,0.0667714109575291,2.892436430892091,3.4053153942246404,2.8793656601239053,94.0999331461798,LEO,-70.26429387540925,-35.13333418260202,484.59959526758666,1893.2516025560203,-1332.2457311786995,-6452.9036481113135
LILIUM-1,1 58467U 23185F   26095.94684794  .00232632  00000+0  14794-2 0  9996,2 58467  97.3248 176.0652 0001842 119.4151 240.7299 15.75790254131158,58467,1.6986382038449772,0.0001842,0.0687568206328443,3.0729174381823205,2.0841866715982804,4.201529362996697,91.38272027921816,LEO,-65.30793405203568,-18.19052611363395,355.22285835151706,2669.39634149445,-877.1637882963261,-6111.217620141516
SPIRIT,1 58468U 23185G   26097.62820965  .00093135  00000+0  84061-3 0  9994,2 58468  97.3330 178.7488 0003881  96.4319 263.7385 15.67844301131472,58468,1.6987813208436406,0.0003881,0.0684101130276975,3.11975509398884,1.68305415895392,4.603105189271065,91.84585478810251,LEO,64.79679983710523,163.0802863495888,363.54786566854,-2743.6355953003995,834.6114728503403,6093.440929767671
ION SCV-015,1 58469U 23185H   26097.61830964  .00006950  00000+0  22632-3 0  9999,2 58469  97.5749 184.6831 0009011 358.6727   1.4489 15.32141587130271,58469,1.703003272304215,0.0009011,0.0668522882497028,3.22332816778994,6.260019552017866,0.0252880755321458,93.9860919002652,LEO,81.21785778483822,64.37475200795001,469.8198764099252,451.70329411282546,941.7123334038097,6760.618211131869
STARLINK-30947,1 58473U 23186A   26097.45163758 -.00000020  00000+0  89361-5 0  9994,2 58473  43.0061 264.7460 0001840 269.8372  90.2269 15.26741961130253,58473,0.7505980434419334,0.000184,0.0666166851195121,4.620689381484907,4.709547584362443,1.5747564788676718,94.3184923703031,LEO,-40.02613957363987,-161.69898892974356,494.75077472055546,-4991.533803750289,-1650.8896914215763,-4415.618553878047
STARLINK-30941,1 58475U 23186C   26097.52128339  .00009387  00000+0  34990-3 0  9990,2 58475  43.0050 264.4027 0002274 267.1996  92.8595 15.27606821130261,58475,0.7505788448201615,0.0002274,0.0666544217559341,4.614697666162811,4.66351278001184,1.6207040167556743,94.26509362254288,LEO,-42.91872372004159,168.75136447968097,491.91204308761917,-4929.303577253979,980.377410302836,-4673.370099595805
STARLINK-30980,1 58476U 23186D   26097.45975815  .00012242  00000+0  45369-3 0  9998,2 58476  43.0025 264.7971 0001526 274.4100  85.6578 15.27575894130257,58476,0.7505352115888615,0.0001526,0.0666530723109897,4.621581244732677,4.78935800039764,1.4950106400147989,94.26700209502,LEO,-38.48366223718441,141.23999464224715,492.46180385838215,-4189.435117470002,3363.580162752586,-4271.073614241431
STARLINK-30965,1 58477U 23186E   26097.43071433  .00001869  00000+0  77425-4 0  9992,2 58477  42.9997 249.8699 0001696 282.9322  77.1340 15.27583173130424,58477,0.7504863423698057,0.0001696,0.0666533899172803,4.361052456628979,4.9380984499111005,1.346242265233306,94.26655290867107,LEO,29.221525729946116,-75.50348320427551,486.1193563819679,1498.0403019285184,-5793.9451090758075,3347.560484066374
STARLINK-30990,1 58478U 23186F   26097.51431471  .00001212  00000+0  54863-4 0  9997,2 58478  43.0065 264.3510 0001536 263.1779  96.8898 15.26739369130309,58478,0.7506050247589414,0.0001536,0.0666165720221766,4.61379533093953,4.593320873484385,1.691046021598802,94.31865249817896,LEO,-34.19593205590508,-144.2415212718752,494.85371876276804,-4608.346888872375,-3318.5705314254983,-3858.7790643185463
STARLINK-30984,1 58480U 23186H   26097.48067111  .00002050  00000+0  84006-4 0  9995,2 58480  43.0012 260.6844 0001804 291.0820  68.9839 15.27585239130309,58480,0.7505125223085856,0.0001804,0.0666534800635362,4.549801088585906,5.080339293290134,1.2039961858665165,94.26642541680128,LEO,31.085514398682513,38.39107784348806,486.40745233148664,4602.939167848492,3647.077722078043,3540.5948756529147
STARLINK-30956,1 58481U 23186J   26097.46184792  .00003952  00000+0  15689-3 0  9991,2 58481  43.0020 238.6867 0001698 273.3468  86.7189 15.26748535130553,58481,0.7505264849426017,0.0001698,0.0666169719643747,4.165868795719949,4.770801659790435,1.5135303287077106,94.3180862459449,LEO,-33.12886931677286,101.05130887932502,494.7147014140437,-1102.138341164402,5643.025862127623,-3752.2777825618273
STARLINK-30997,1 58482U 23186K   26097.50496156  .00020235  00000+0  73478-3 0  9990,2 58482  43.0019 260.8417 0001583 265.9890  94.0781 15.27938442130301,58482,0.7505247396133495,0.0001583,0.066668891451731,4.552546491499293,4.642383824087196,1.6419725990204774,94.24463449686549,LEO,-1.810837405152585,-102.9474112093787,489.06858324584664,-1536.2762953218014,-6682.320247632752,-216.77688840453501
STARLINK-30994,1 58483U 23186L   26097.06395729 -.00002378  00000+0 -76919-4 0  9990,2 58483  43.0038  99.9238 0001230 257.3166 102.7548 15.27576595132144,58483,0.7505579008691374,0.000123,0.0666531028978848,1.74399931110431,4.491021890037241,1.7934095822282694,94.26695883619516,LEO,-42.783919430292315,-1.1804989593501312,492.74068946289117,5036.371003738308,-103.78202751879964,-4662.095307440271
STARLINK-30991,1 58484U 23186M   26097.47937991  .00001647  00000+0  69365-4 0  9992,2 58484  43.0009 260.6722 0001272 269.3791  90.6915 15.27581033130280,58484,0.7505072863208296,0.0001272,0.0666532965421653,4.549588158417162,4.701552231059057,1.5828652785724375,94.26668496740898,LEO,27.208217972832934,45.200894298876236,486.4702182686997,4297.282743411639,4327.523741385891,3135.4101941149834
STARLINK-30979,1 58485U 23186N   26097.52306751  .00000313  00000+0  20906-4 0  9990,2 58485  43.0008 260.9978 0001660 260.5131  99.5533 15.27593586130299,58485,0.7505055409915776,0.000166,0.0666538442701178,4.555270950461656,4.54681133957724,1.7375328662256708,94.26591033094331,LEO,-41.69331091824089,152.17001420968805,492.3428320657167,-4532.196597926864,2392.588309233942,-4565.105695460411
STARLINK-31005,1 58486U 23186P   26097.45128398 -.00000478  00000+0 -78375-5 0  9990,2 58486  43.0053 261.3255 0001930 280.4205  79.6430 15.27559233130281,58486,0.7505840808079174,0.000193,0.066652345337723,4.5609903944204415,4.894261015088759,1.390032576165844,94.2680302597471,LEO,-39.059613793554256,-161.35986397798823,492.1598170143261,-5049.636675989539,-1703.3293474377788,-4324.673542423592
STARLINK-30987,1 58487U 23186Q   26097.52050549 -.00002619  00000+0 -85655-4 0  9998,2 58487  43.0006 260.9771 0002014 269.0719  90.9902 15.27582673130290,58487,0.7505020503330736,0.0002014,0.0666533681006647,4.554909667306494,4.696190579596931,1.5880785770481445,94.26658376348315,LEO,-42.96474240449834,171.12707989230984,492.18537004442896,-4962.192955871934,774.6560480347448,-4677.591527648608
STARLINK-31000,1 58488U 23186R   26097.50893560  .00003374  00000+0  13210-3 0  9999,2 58488  43.0044 260.8974 0001232 256.3293 103.7421 15.27573525130299,58488,0.7505683728446494,0.0001232,0.0666529689438647,4.553518639892654,4.473790254332301,1.8106412179332088,94.26714828669223,LEO,-16.72575155834798,-119.73382107535956,491.6664878978836,-3259.6868923856023,-5707.009217521101,-1975.0135389043205
STARLINK-30993,1 58489U 23186S   26097.51278829 -.00003180  00000+0 -10608-3 0  9991,2 58489  43.0046 260.9241 0002202 265.1557  94.9043 15.27572722130298,58489,0.7505718635031535,0.0002202,0.06665293390638,4.553984642802937,4.627839995430329,1.6563925093004546,94.26719784015631,LEO,-29.463381179306516,-138.18644312059578,491.8560765741968,-4453.488712754196,-3983.7750099226087,-3375.6137935875417
STARLINK-30978,1 58490U 23186T   26097.50251523  .00000593  00000+0  31078-4 0  9992,2 58490  43.0057 260.8513 0001706 265.3802  94.6855 15.27576547130293,58490,0.7505910621249253,0.0001706,0.0666531008034897,4.552714043107485,4.631758259601056,1.652573728897091,94.26696179828176,LEO,7.05653554187146,-93.37426659748199,489.26612857202144,-400.7232406515193,-6796.499347144891,842.7745033479453
STARLINK-30953,1 58491U 23186U   26097.28615328  .00000656  00000+0  33364-4 0  9995,2 58491  43.0035 105.9995 0001234 268.9672  91.1038 15.27576333132260,58491,0.7505526648813815,0.0001234,0.0666530914659782,1.8500402804677287,4.694363219870092,1.59006127107841,94.26697500425344,LEO,35.44846265402011,-126.88987661297448,485.2946224858497,-3352.7948386388252,-4467.147084474561,3976.4481193642723
